MMSI;Name;Call;Type
538010249;PREMIERSHIP;V7A5804;Cargo
518998399;ALPHA;E5U437;Cargo
538008509;JY HAMBURG;V7A2446;Cargo
403265980;ALJUBAIL;HZ5880;Military
538007897;SULPHUR ESPERANZA;V7FS4;Tanker
636022348;BUTTERFLY A;5LIN4;Tanker
352001865;JIN JIANG;3E2776;Cargo
352373000;BEST WILL;3EDT3;Cargo
232036827;WORLD RUBY;MJNE4;Cargo
671069100;PRINCESS ABIR;5VFY2;Cargo
273332560;KAPITAN NAZIN;UHOW;Fishing
352001697;LEO II;3E2717;Tanker
422544900;LANA;EPXR6;Tanker
636093079;PABELA;5LEO2;Cargo
636022190;TANGO A;5LHP2;Tanker
255803860;PORTHOS;CQRT;Cargo
373076000;NEW PINNACLE;3FJD7;Cargo
215175000;CMA CGM BLUE WHALE;9HA4994;Cargo
636020720;STL MIRACLE;5LAJ5;Cargo
319179400;E IV;ZGKL3;Pleasure
352001837;GRAND STAR;3E2752;Cargo
413527080;TAI HUA WAN;BOPD;Tanker
228402800;F V MADELEINE;FMOK;Fishing
228099700;ST MARIE DE LA MER 2;FJZU;Fishing
244000286;AMANZI;PC6582;Sailing
538010164;KOCATEPE;V7A5700;Tanker
626213000;SAVER 3;TRAK4;Tanker
538010297;PRESINGE;V7A5859;Cargo
255806523;APOLLO;CQEY8;Tanker
210525000;HILDA B;5BCL6;Cargo
257940000;NORMAND TANTALUS;LAFC8;Cargo
525125008;MERATUS LABUAN BAJO;YCDR2;Cargo
228104630;LODIGROUP;FAJ4848;Sailing
538009003;ROTA ENDURANCE;V7A4186;Towing
636018581;NORDIC DALIAN;D5NB8;Cargo
477455200;CHANGSHA;VRSL2;Cargo
273335314;OMSKIY-204;UBJU5;Cargo
414477000;GUO YUAN 86;BOMS4;Cargo
636018377;BULK CONCORD;A8RG2;Cargo
636018652;AN MAY;D5QS7;Cargo
636019829;BBG LIUZHOU;D5WI9;Cargo
563115400;GFS PRIDE;9V69O2;Cargo
314706000;JAOHAR ADAM;8PGO4;Cargo
370746000;GRIT CEMENT IV;3FDI3;Cargo
232013525;SPIRIT OF SYDNEY;MCMB8;Cargo
636018669;VITAKOSMOS;D5QV2;Cargo
441376000;DL AMBER;D7VZ;Tanker
518101010;VAFAA M;E5U3921;Cargo
405000256;MEGHNA ADVENTURE;S2AW8;Cargo
563122800;THOR NITNIRUND;9V7005;Cargo
209615000;ATHENS GLORY;5BFZ5;Cargo
477842200;ONE AMAZON;VRUN4;Cargo
511100249;HIMALAYA;T8A3354;Cargo
211882920;BARZAN;DDAS2;Cargo
273214370;PETROTRANS-5904;UBRU3;Cargo
312910000;RISUN 6;V3IS2;Cargo
511100588;WILBERG;T8A3754;Cargo
211882930;UMM QARN;DIKI2;Cargo
538008466;LACTA;V7A2389;Cargo
373780000;REK GRACE;3FYV6;Cargo
414534000;XIN HAI TONG 25;BORJ6;Cargo
477269600;SHANDONG FU ZHI;VRSK5;Cargo
205248000;SOPHIE Z39;OPEV;Fishing
538008923;OPERA;V7A2912;Tanker
354224000;VEGA DREAM;H3GH;Cargo
232032436;FREE SPIRITS II;MINE8;Sailing
563135400;NANSHA GLORY;9V6313;Cargo
538010106;YASA ROSE;V7A5609;Cargo
219030707;STENA IMPORTANT;OZWP2;Tanker
538010172;SFL THELON;V7A5712;Tanker
273291250;ARKA-37;UBCW8;Fishing
538010229;P.ALIKI;V7A5780;Tanker
636020228;MULAN;D5YF8;Cargo
354711000;MSC MARIA PIA;H3RJ;Cargo
368156590;RELENTLESS;WDL7044;Pleasure
636022132;OCEANIC PRAISE;5LHI2;Cargo
477209800;CL HEIDI;VRSD3;Cargo
255806122;AS SAVANNA;CQAA8;Cargo
636018469;DAGMAR;D5PU9;Tanker
636020914;CAP GUILLAUME;5LBI6;Tanker
255826000;DAGMAR;CQUZ;Cargo
205783000;MINERAL FAITH;ONKE;Cargo
636019664;BULK ECUADOR;D5VO3;Cargo
242782300;SVITZER TETOUAN;CNA5367;Tug
241657000;JAGUAR;SVDE5;Cargo
352001801;XIN SHUN;3E2621;Cargo
366985000;FISHER;NHMX;Cargo
538008760;ADVANTAGE VALUE;V7A2730;Tanker
636018482;NICON FUTURE;D5PW5;Cargo
211544700;SERO;DG5715;Cargo
205023000;CL ATLAS;ONLM;Cargo
636021641;MARINE CRYSTAL;5LEY8;Cargo
538009128;NANXIN ANGELA;V7A4354;Cargo
367635000;POLARIS;WDM5501;Towing
477237500;ORE XIAMEN;VRRL5;Cargo
255732000;OCEAN SENTINEL;CQJF;Cargo
636017900;MANA;D5NG2;Cargo
210079000;NAVIOS ASTERIKS;5BPS5;Cargo
636021448;MSC LONG BEACH VI;5LDZ2;Cargo
620499000;DINA QUEEN;D6A2579;Cargo
538010311;ATLANTIC NAVIGATORII;V7A5878;Cargo
352001558;SEASTAR HAWK;HOA804;Cargo
352001721;POLLUX;3E2564;Tanker
636018710;ARCHAGELOS MICHAEL;D5RA6;Cargo
538010042;RED SEA;V7A5508;Cargo
256136000;VANDA;9HA5708;Tanker
271045019;GEMLIK EXPRESS;TCA4560;Cargo
311000807;SCARLET LADY;C6DX2;Passenger
538009313;HAMMERHEAD;V7A4577;Tanker
209716000;MSC AQUARIUS;5BJC5;Cargo
636019362;DELTA GLORY;D5UD7;Tanker
477308800;NEWCHANG;VRSO6;Cargo
538008866;SAO LOUIS;V7A2851;Cargo
352001683;FEEDER ACE;3E2705;Cargo
228098070;LE ROZEL;FAJ417;Tug
671556000;CAVE;5VDD3;Cargo
613003617;MARSHAL VASILEVSKIY;TJMC72;Fishing
477630300;HUI ZHI HAI;VRTQ5;Cargo
314676000;SEA  PEARL J;8PC10;Cargo
605176090;HASSI TOUAREG;7TQL;Tanker
636022261;JPO AQUILA;5LHY3;Cargo
311000646;IRELAND;C6DD6;Cargo
538009956;BARUMK GAS;V7A5389;Tanker
636019528;XH EXPLORER;D5UX4;Cargo
525401806;GAS CAMELLIA;YDVJ2;Tanker
314709000;DSM LONDON;8PGO7;Cargo
538008017;BUCKAROO BOWL;V7QP3;Cargo
319267000;AQUAMARINA;ZCPX;Pleasure
563163700;PROTEUS SINEAD;9V8210;Tanker
273443650;VOLGO-DON 5044;VD5044;Cargo
235098066;GPS INDIA;2GKA2;Tug
245162000;RELIANCE;PC8249;Pleasure
312014000;JIAN RUI 17;V3MH3;Cargo
572561220;MT MIAMI;T2WA5;Tanker
273413740;SVYATOY SPIRIDON;UBFQ6;Fishing
563125600;CHOLA VIRTUE;9V6913;Cargo
224820000;VILLA NORES;ECCT;Fishing
311000745;SAN RAMON VOYAGER;C6DP8;Tanker
341630000;NADA;V4UV4;Cargo
511100755;SEA STAR 74;T8A3961;Cargo
563160200;EVER FUTURE;9V7978;Cargo
247437500;RESILIENT LADY;ITP0236;Passenger
241727000;CHRISTOS XXVII;SV4484;Tug
339301330;BANDA SEA;6YVU5;Cargo
477232700;PACIFIC CAREER;VRRK2;Cargo
352002003;THEA;3E2173;Tanker
232025715;CAMM BOUNTEOUS FR331;MGOM2;Fishing
636019089;EVRIALI;D5SW7;Cargo
273344310;VOLGO-DON 179;VD179;Cargo
671303100;HALA STAR;5VIF3;Cargo
244150458;WATERMAN;PBJU;Tug
314700000;SIGMA;8PFO6;Cargo
312239000;HONG YANG 19;V3HT;Cargo
367448570;AMMIE;WDF8286;Tug
477716700;HUI KANG HAI;VRTR6;Cargo
229830000;RIO;9HA561;Pleasure
563121800;CAPITAINE MAGELLAN;9V6975;Cargo
255805804;HELGA OLDENDORFF;CQAB;Cargo
256047000;MINERVA AMORGOS;9HA5671;Tanker
319033100;BELLE ISLE;ZGAT2;Pleasure
563159300;ATLANTIC EXPRESS;9V8095;Cargo
373628000;LADY HAYAT;3FRY6;Cargo
374598000;DLV2000;3FFS9;Cargo
405000129;AMMAR;S2CB;Cargo
311585000;NORDIC RIO;C6FX3;Tanker
538009815;FLORIDA;V7A5203;Cargo
636018964;YORK;D5SG2;Cargo
244215000;HEGEMANN 2;PEAI;Dredging
440173000;WOODONG;D7BN;Tanker
440901000;DONGJIN HIGHNESS;D7RN;Cargo
412345000;XIN AN NING;BOCB3;Cargo
211210380;GERMAN WARSHIP M1058;DRFC;Military
636021855;KYOTO TOWER;5LGA5;Cargo
215925000;MINERVA RITA;9HFJ8;Tanker
671218100;FATIMA M;5VHR3;Cargo
538008336;SAPSAN;V7A2250;Tanker
352001846;SUNNY HONG;3E2760;Cargo
538009131;GENCO CONSTELLATION;V7A4358;Cargo
215134000;CMA CGM GEMINI;9HA4974;Cargo
710260000;LH PLACIDO@@@@@@@@@@;PPRI@@@;Tug
636092950;RANGER;D5WU6;Cargo
232038703;IONIAN SEA;MKFO7;Cargo
219382000;MAERSK CYPRUS;OZAU2;Tanker
533132275;TROPICAL STAR;9M2546;Cargo
211100000;ANTONIA B;DGPS;Cargo
273358120;VOLGO-DON 139;VD139;Cargo
273615800;GENNADY EGOROV;UBGX4;Cargo
319313000;DRAGONFLY;ZCYZ8;Pleasure
314704000;EEMS DRAIT;8PGO2;Cargo
319081000;VENI VIDI VICI;ZCPL9;Pleasure
311001003;BALTIC SPRING;C6EU4;Cargo
352002063;DAPHNE V;3E3751;Tanker
273375820;DAGOMYS;UBOM6;Cargo
261001128;FRYDERYK;SPS3909;Sailing
477836900;ONE ORINOCO;VRUN3;Cargo
538007645;DOOYANG JEJU;V7OS3;Cargo
563163500;WAN HAI 296;9V6517;Cargo
636022329;LODESTAR BINGO;5LIG3;Cargo
538010214;FTM 23;V7A5761;Tanker
636021736;BIG BREEZY;5LFL5;Cargo
538007655;STAR DALMATIA;V7ZD7;Cargo
636018826;ROSE HARMONY;D5RO4;Cargo
538009888;538009888 MH;V7A5300;Cargo
563142600;GRAMPUS ACE;9V7576;Cargo
229756000;CMA CGM SEMARANG;9HA5591;Cargo
477833300;COSCOSHIPPING WISDOM;VRUT3;Cargo
311000879;NORWEGIAN ENCORE;C6EF4;Passenger
636021289;SC PARMA;5LDF3;Cargo
255617000;ECKERT OLDENDORFF;CQAW;Cargo
477538100;FANCY LADY;VRTG4;Tanker
357018000;FIRST PHOENIX;3ENY3;Cargo
563150300;CHOLA MELODY;9V7793;Cargo
256160000;CHEMICAL CHALLENGER;9HA5719;Tanker
636092911;RDO ENDEAVOUR;D5UB8;Cargo
671145100;TAMARA;5VHH6;Cargo
255803260;MSC AGAMEMNON;CQQR;Passenger
636021955;EVER ONWARD;5LGM7;Cargo
371878000;NORD COPPER;3ETX8;Cargo
356152000;NORD JEWEL;3FII9;Tanker
258599000;DOENNALAKS;LLQC;Cargo
636018524;FORTUNE TRADER;D5QC2;Cargo
636022172;VENIA;5LHM8;Cargo
352001832;KOBE HARMONY;3E2747;Cargo
477194900;EASTERN BEGONIA;VRSA7;Cargo
311001145;UNITY LIGHT;C6FM4;Cargo
219026675;NANNA CECILIE L820;OYEA;Fishing
352002074;CAUVERI;3E3761;Tanker
636021690;YM TUTORIAL;5LFF5;Cargo
563138500;EPIC HARMONY;9V7091;Cargo
412706000;YUAN LAN WAN;BOLB7;Tanker
271049574;SANITA S;TCA671;Cargo
636019641;STAR GINA 2GR;D5VL6;Cargo
250013654;ARKLOW CREST;EIA2121;Cargo
538009638;FRONT ALTA;V7A4984;Tanker
319156500;AKOUR II;ZGIJ4;Cargo
232026662;OCEAN CHALLENGE;MGYC6;Fishing
622110051;PAN GG;6BCI;Cargo
636020313;ANGORA 3;D5YQ7;Cargo
636018868;GREEN K-MAX 3;D5RT5;Cargo
636017875;SEA BAZOU;D5NC8;Tanker
232025405;WELLPARK;MGLO2;Cargo
477162800;OCEAN OUTSTANDING;VRRT7;Cargo
636021321;UTE;5LDJ8;Cargo
351875000;JC TREASURE;3FUW5;Cargo
441293000;KMTC COLOMBO;D7VN;Cargo
273398890;IZUMRUD;UBEP9;Fishing
247265400;CITTA' DI MILAZZO;IIPM2;Tug
538008758;HB GOLDEN EAGLE;V7A2728;Cargo
538008641;SANTOS EAGLE;V7A2606;Cargo
311001095;CARNIVAL SPIRIT;C6FF5;Passenger
636022248;NAVIA AZURE;D5XZ6;Cargo
341627000;OCEAN FORCE;V4US4;Cargo
229987000;IRENA;9HA377;Cargo
246259000;MAAS;PDTY;Dredging
256143000;CNC PLUTO;9HA5711;Cargo
538008332;YANNIS P.;V7A2246;Tanker
247425500;BURGUNDY;ICHC;Cargo
258059000;HAGLAND PIONEER;LAQE8;Cargo
620938000;MIA;D6A2946;Cargo
314686000;GUNERLER;8PEO1;Cargo
241672000;SMYRNA DI LEVANTE;SVCU4;Passenger
518100992;ARES;E5U3903;Tanker
352978177;WIN STAR;3E2411;Cargo
538009743;MARLIN SHIKOKU;V7A5107;Tanker
414736000;XIN WEN ZHOU;BPKJ;Cargo
563118400;NANSHA HONOR;9V6310;Cargo
477202400;SHANDONG FU REN;VRRZ6;Cargo
636021908;SEAGLASS II;5LGG9;Cargo
636020305;MINERAL DRAGON;D5YP7;Cargo
352001311;BROAD OCEAN 1;3E4044;Cargo
232033970;C-FORCE;MITT4;Tug
538009854;UOG HARRIET G;V7A5256;Tanker
563078600;BLC SECOND;9V5878;Cargo
631010035;JORA;3CUL;Cargo
211789170;JANNE-KRISTIN;DFKB;Fishing
205761000;AEGEAN;ONJS;Tanker
232020323;VIKING ENERGY;MEPW5;Tug
414593000;ZHONG XIN 7;BOWK7;Cargo
477139700;GRACEOUS;VRQP4;Cargo
636021793;NANTUCKET;5LFS2;Tanker
219088000;SANTA TERESA;OXAW2;Cargo
563087100;EAGLE SAKURA;9V6258;Tanker
477648200;YUAN PENG YANG;VRTU6;Tanker
538008587;BRAVE STAR;V7A2543;Cargo
228376700;GRAIN DE SAIL;AABBCC;Cargo
273441650;VOLGO-DON 161;VD161;Cargo
352001934;HELIOS;3E3745;Cargo
563165500;WAN HAI 351;9V7379;Cargo
355515000;ONE HOPE;3FHX2;Cargo
314670000;ATLANTIC OSPREY;8PC04;Tug
563035400;ALS FLORA;9V5675;Cargo
538008905;BYZANTION;V7A2890;Tanker
511100568;ABLE;T8A3731;Cargo
224762000;SAJABI;EAWP;Fishing
351676000;MOHSEN ILYAS;HP3864;Cargo
431823000;OTOTACHIBANA;7KMJ;Cargo
477023100;XIN LI HAI;VRQL6;Cargo
477232200;COSCO SAKURA;VRSG3;Cargo
563123400;GAS VENUS;9V6787;Tanker
538007681;SPYROS V;V7DG7;Cargo
338796000;MATSONIA;KIAB;Cargo
231077000;KATRIN JOHANNA;XPWC;Fishing
311001144;UNITY MOON;C6FM3;Cargo
246975000;WIRON 1;PEOE;Fishing
636022135;MINERVA ROXANNE;5LHI5;Tanker
312920000;MING PING;V3BJ3;Cargo
538003528;GAS ASTRID;V7RK7;Tanker
354531000;AQUARIUS HONOR;3FNC3;Cargo
314485000;IDA;8PAS5;Cargo
636019425;GALLOWAY;D5UL6;Cargo
413215160;ZHONG GU DONG HAI;BOAM7;Cargo
636021386;ASANAGI;5LDR9;Cargo
259170000;RONJA STAR;LGNL;Passenger
431710000;ONE ALTAIR;7KHW;Cargo
255802680;WEC BOUMEESTER;CQPN;Cargo
538010133;SEA ALTUS;V7A5659;Tanker
311001187;SIERRA LAUREL;C6GA3;Cargo
253805000;BRIGHT FUTURE;LXGC;Tanker
370545000;DURA BULK;3ETF7;Cargo
271001023;MV ANA N;TCSY8;Cargo
636019591;NSU BRILLIANCE;D5VF2;Cargo
422068100;KASHAN;EPDF6;Cargo
352009000;AKDENIZ S;3FTE7;Cargo
209657000;RADUGA ELECTRON;5BGT5;Tug
319226100;ROE;ZGOR3;Pleasure
525119159;MARIANNA GOLDEN;YDAZ2;Tanker
477147300;UNI BLOSSOM;VRRH4;Cargo
636020980;LILA GOTHENBURG;5LBR2;Tanker
232012585;ANGLO RED;MCGA9;Cargo
636019892;YM CELEBRITY;D5WQ6;Cargo
352002064;NORSE ALTAMIRA;3E3757;Cargo
352001449;EGRET STAR;3E2470;Cargo
636022424;MONA;5LIS6;Tanker
370020000;BELLE STELLA;3FFE4;Cargo
338121000;LURLINE;KLUX;Cargo
636021760;MSC TAMPA;5LFN8;Cargo
215658000;PS FRAMURA;9HA5232;Cargo
352001864;ORIS DI;3E2775;Tanker
271050337;CUMHURIYET;TCA706;Tanker
477850100;PINE EXPRESS;VRQJ3;Tanker
431013076;PACIFIC ETHYLENE 2;JD4541;Tanker
319157400;STAR SKY;ZGIK6;Cargo
215548000;FABIO DUO;9HA5172;Cargo
256171000;CMA CGM VITORIA;9HA5724;Cargo
266008000;SWEDISH WARSHIP K33;SMLI;Military
477209200;CL DAISY;VRSD5;Cargo
256251000;CHEMICAL MARINER;9HA5762;Tanker
219031231;CHILEAN BULKER;OUMJ2;Cargo
636022051;USG ZURICH;5LGY6;Cargo
215065000;VALLESINA;9HA4941;Tanker
511100619;PRINCE HASAN;T8A3794;Cargo
431756000;HORAISAN;7KBT;Tanker
538009858;MARO MARO;V7A5260;Cargo
257480000;OSLO BULK 8;LAIE8;Cargo
314646000;SOPTERIX;8PBM4;Cargo
636018904;NAVIOS MIAMI;A8UL6;Cargo
477162500;COSWISH LAKE;VRRS2;Tanker
229994000;HELENA KOSAN;9HA5649;Tanker
636021231;VALENCIA ELIZABETH D;5LCX7;Cargo
419001584;CENTURY;VTIN;Tanker
636019807;IVESTOS 4;D5WG5;Cargo
636021488;AMIDALA;5LEE2;Cargo
636019507;X-PRESS ANGLESEY;D5HK2;Cargo
261084090;ANNELIES ILENA;SPG4839;Fishing
205491290;ELISABETHSTAD;OT4912;Tanker
636021995;MSC ILLINOIS VII;5LGR6;Cargo
236744000;FRANK;ZDSG5;Tanker
565547000;GFS SAPPHIRE;S6HK5;Cargo
229788000;KIRAN ADRIATIC;9HA361;Cargo
215159000;CMA CGM SWORDFISH;9HA4988;Cargo
636019784;ELBRUS;D5WD5;Tanker
205534890;JAVAZEE;OT5348;Tanker
255806183;INDUSTRIALCONFIDENCE;CQAI5;Cargo
352001496;SAMC LIBERO;3E2512;Cargo
538008650;SUN DAHLIA;V7A2621;Tanker
511658000;OCMIS LEGENDS;T8A2746;Cargo
248557000;POLAR ARGENTINA;9HA4704;Cargo
255806331;VECTIS CASTLE;CQEA8;Cargo
241630000;SEA TIGER;SVDC4;Tanker
563166200;GAS BLUEBONNET;9V7704;Tanker
441951000;HANJIN LEADER;D8BC;Cargo
538010283;ATLANTIC ACTION II;V7A5843;Cargo
414604000;ZHONG XIN YUAN YANG;BOXJ3;Cargo
563057900;STC SENTOSA;9VNL7;Cargo
636019221;CONTSHIP RUN;A8MM4;Cargo
351753000;EVER CORE;3FHV8;Cargo
227119200;F V CELTIT;FZVH;Fishing
227321830;227321830 FR;FG3892;Fishing
273342420;SIBIRSKIY-2112;UBXE8;Cargo
271050523;ZEYCAN ANA;TCA7127;Cargo
636021857;XIAMEN;5LGA7;Cargo
538009132;FRONTIER MARINER;V7A4360;Tanker
636022006;KOTA LIMA;D5JI9;Cargo
538007936;ANNA G.;V7BE9;Cargo
314532000;DIONE;8PAY5;Cargo
563159200;MM AMBER;9V8020;Cargo
636020339;GLORIOUS SKY;D5YT8;Cargo
235001431;COASTBUSTER II;MSLR8;Tug
352986194;GRAMMY BRAVE;3E3936;Cargo
241778000;SEA AMETHYST;SVDO2;Tanker
636019997;LILAC HARMONY;D5XE2;Cargo
354320000;OCEAN DOTEY;3FGH4;Cargo
636018787;BEAVER;D5RJ7;Cargo
228410800;CMA CGM GREENLAND;FMPU;Cargo
574005750;AQUARIUS;XVLO7;Tanker
563099500;FRANZ SCHULTE;9V6063;Cargo
563106400;KLKH FRIENDSHIP;9V3019;Cargo
636020767;RMS NEUDORF;D5LW9;Cargo
373440000;HONOR STAR;3FCZ4;Cargo
422278900;ROMINA;EPMH6;Tanker
636020861;VIVIT ARABIA LNG;5LBB7;Tanker
232003131;RNLI LIFEBOAT 14-25;MAWC;SAR
538010125;BULK NUSANTARA;V7A5647;Cargo
636018471;ZIM BALTIMORE;A8UE8;Cargo
219214000;TORM SOLUTION;OXXJ2;Tanker
677079200;FAISAL_M;5IM 892;Cargo
244020442;DIXBAY;PD3651;Sailing
538009846;XANADU;V7A5248;Cargo
636020141;SAKURA ANGEL;D5XW4;Cargo
414464000;YUAN HUA YANG;BOKU6;Tanker
538010160;LIBERTY POWER;V7A5695;Cargo
636092975;CEDRIC OLDENDORFF;D5YJ4;Cargo
244010910;CLEAN SEAS 1;PH3256;Cargo
273392860;NORTHERN EAGLE;UBCC5;Fishing
248823000;SEVANNA;9HA4821;Pleasure
538008645;IOLE R;V7A2610;Cargo
636014491;DIGNITY;A8UG8;Tanker
257502000;BELTIDE;LAJC8;Cargo
256199000;TIGER EYE;9HA5736;Tanker
636022309;ANDAMA;5LID7;Cargo
338426008;ANNABELLE;ANNABEL;Pleasure
367002660;SAPPHIRE COAST;WDJ2691;Tug
257964000;ESTRELLA;LARA8;Cargo
352001734;WL ATLANTIC;3E2573;Cargo
261183730;JANINAA;SR3730;Tanker
636021824;TAXIARHIS;5LFW2;Tanker
224101130;RAJITERO;EA6719;Fishing
207124000;SAKAR;LZFS;Cargo
538009018;KRINI;V7A4203;Cargo
636018699;ALRAYAN;D5QY8;Cargo
431933000;CAPE SAPPHIRE;7KER;Cargo
428403000;ZIM YOKOHAMA;4XFD;Cargo
563149800;KOTA CAHAYA;9V7831;Cargo
563046100;HODAKA GALAXY;9V5146;Tanker
667002008;MOSTAFA B;9LU2811;Cargo
219000606;FRIGG SYDFYEN;OWNM;Passenger
636019385;ELANDRA CORALLO;D5UG4;Tanker
511100773;ELZA;T8A3978;Tanker
636018896;AG NEPTUNE;D5RX2;Tanker
636021742;SEA GALAXY;5LFM3;Tanker
440273000;OSAKA VOYAGER;D7AA;Cargo
211879090;TENNOR OCEAN;DMCQ;Cargo
305550000;SNOW STARS;V2QV6;Cargo
538008413;GULF TRADER;V7A2329;Cargo
440044000;SEIN HONOR;D7DC;Cargo
219149000;NORD STINGRAY;OXQM2;Tanker
312275000;SHENG WEI;V3IH;Cargo
538007985;SINGAPORE ENERGY;V7EK6;Tanker
538010102;FLEX ENDEAVOUR;V7A5602;Tanker
563074500;LERICI;9V6198;Tanker
229951000;ARIA SF;9HA5636;Pleasure
636017923;GANT GRACE;D5NI9;Cargo
636020302;MYSIA;D5YP4;Cargo
760000830;AMAZONAS;OA3094;Tanker
210517000;PUKA;5BCE6;Cargo
271050646;SEHNAZ KA;TCA7172;Tanker
538009684;BOW CLIPPER;V7A5039;Tanker
352001929;IKARA;3E3740;Tanker
636015350;IAN M;D5AC6;Cargo
574005710;GLOBAL LIBERTY;XVLH7;Tanker
636022085;PRIME STAR;5LHC6;Cargo
710033180;CASTRO ALVES;PU2179;Tanker
232026709;VS REMLIN;MGYO8;Tanker
352001695;GOLDEN VOYAGER;3E2715;Tanker
538008943;RUBY PHOENIX;V7A2932;Tanker
341183000;WAEL K;V4LW4;Cargo
538009165;P. YANBU;V7A4400;Tanker
636021746;CAPE CYNTHIA;5LFM7;Cargo
538009031;ALEXANDROS III;V7A421;Cargo
311000742;SINGAPORE VOYAGER;C6DP5;Tanker
209591000;CONTSHIP TEN;5BFN5;Cargo
232003136;RNLI LIFEBOAT 17-18;VQGT7;SAR
331143000;POLAR AMAROQ;OWPN;Fishing
273399160;KIZHUCH;UBSP5;Tug
563051800;MONTE VERDE;9V7575;Cargo
563090800;LOWLANDS SPIRIT;9V6191;Cargo
352001906;ANAYA;3E3719;Tanker
368232960;PHYWAVE;WDM7325;Sailing
636019882;ECO EVOLUZIONE;A8VS2;Tanker
259164000;OSLO BULK 14;LARH8;Cargo
636021338;MAERSK CAMDEN;5LDM3;Cargo
414239000;ZHONG GU JI LIN;BYND;Cargo
351983000;NIAGARA HIGHWAY;3FVL9;Cargo
477157700;CMA CGM MUNDRA;VRRP7;Cargo
215089000;APANEMO;9HA4954;Tanker
257081350;BOW OLYMPUS;LAFY8;Tanker
440155000;IL SHIN GOLD RIVER;D9QL;Cargo
636022277;MSC ORTOLAN II;D5XN8;Cargo
414632000;AUSCA 1;BOZP2;Cargo
563173800;HOEGH GALLEON;9V8450;Tanker
613002100;VELA I;TJMC25;Cargo
636019289;MSC HARMONY III;D5VT3;Cargo
636022276;MSC LILO F;D5RA9;Cargo
227320950;F V PIERFABANT;FI8363;Fishing
228080600;F/V EMERAUDE;FJVO;Fishing
636017706;GELICO;D5MI5;Cargo
314637000;GLEN;8PBM6;Cargo
352001747;EVER ARIA;3E2585;Cargo
247384100;ECO ADRIATICA;ICIZ;Cargo
518100912;DMC JUPITER;E5U3823;Cargo
477302600;KOTA LUMBA;VRSO3;Cargo
352001656;ETG UBUNTU;3E2684;Cargo
352001173;NACC PROVIDENCE;3E3438;Cargo
261054050;GDY-343 HUMBAK;SNSA;Fishing
273393490;KRISTALL;UBDP2;Passenger
219026522;ULLA;OYNT2;Cargo
232025014;GOOD HOPE;MGIE6;Fishing
352001334;ENEOS ENDEAVOR;3E4064;Tanker
636022194;PORT KYOTO;5LHP6;Cargo
273415200;ANDREY SMIRNOV;UAGF;Fishing
232040520;ARVIA;MKXD8;Passenger
205294000;O582 HOMBRE;OPWZ;Fishing
248547000;SEAVISION;9HA4700;Tanker
356540000;GARLAND;3FEH2;Cargo
563046800;FANFARE;9V5145;Tanker
250005222;GIRL STEPHANIE;EIUE3;Fishing
374996000;FRIO GALICIA;3FPV3;Cargo
232017591;SATURN;MDRZ7;Cargo
275488000;MOONRAY;YLOU;Cargo
258659000;HYDRO PIONEER;LBAA;Cargo
232040373;ELISABETH OF LADRAM;MKVL7;Fishing
440764000;KMTC JEBEL ALI;D7SH;Cargo
563166600;ARAYA BHUM;9V8150;Cargo
636021976;DEE4 MAHOGANY;5LGP5;Tanker
232012586;RESEARCH;MCGB2;Fishing
525019416;GUHI MAS;PMSA;Cargo
636017084;ALBORAN;D5JF5;Tanker
636019734;STAR VEGA;D5VX2;Cargo
211795250;FAIRPLAY-35;DIHX2;Tug
538009445;MAGIC VELA;V7A4753;Cargo
563160600;FABIA SCHULTE;9V8111;Cargo
352001716;NASCA I;3E2732;Tanker
636021918;OCEAN MARINER;5LGI3;Tanker
538009990;AMALIA M;V7A5429;Tanker
636019589;BAO YUAN;D5VE8;Cargo
374024000;SEALION I;3FLM6;Tanker
352001925;FJORD SEAL;3E3737;Tanker
538010193;EVGENIA S;V7A5736;Tanker
273395750;DONMASTER SPIRIT;UFMZ;Cargo
563124700;CHOLA TREASURE;9V6911;Cargo
242830300;X-PRESS SOUSSE;CNA5409;Cargo
215018000;BAHAMA BLUE;9HA4924;Tanker
538010035;FRONTIER JASMINE;V7A5499;Cargo
563072700;SHUN TONG;9V5547;Cargo
244283000;IVER BRIGHT;PCCB;Tanker
441433000;STAR PIONEER;D7XJ;Cargo
538008148;KIRKUK;V7A2016;Tanker
232026422;OCEAN AQUILA;MGVJ3;Cargo
214182714;FRIO SEVEN;ER2714;Cargo
636018192;HSL PORTSMOUTH;A8IY8;Cargo
440559000;HYUNDAI GOODWILL;D7GW;Cargo
441395000;ULSAN PIONEER;D7WK;Tanker
636019896;YM CAPACITY;D5WR2;Cargo
224091000;FAIRPLAY BANDAMA;EBTG;Tug
525108006;PARIGI P1030;YBZV2;Tanker
636019358;KALAHARI;D5UD3;Tanker
371576000;BUNUN KALON;3FHS8;Cargo
710027240;MERCOSUL ITAJAI;PPKQ;Cargo
405000262;AKIJ MOON;S2BB6;Cargo
249127000;LADY OF CHICHESTER;9HLH9;Dredging
352001355;SIDER ATHENA;3E2116;Cargo
636020262;GLOBAL LAKE;D5YJ8;Tanker
228416600;ABEILLE MEDITERRANEE;FMQT;Tug
441318000;GRAND ACE9;D7TC;Tanker
710032130;MILTON SANTOS;PPBL;Tanker
636021772;BOUVARDIA;5LFP5;Tanker
